ID,Benchmark,Data_Indices,Status,Has_Result,Error_Type
gsm8k_6,GSM8K,4271_1399_4916,verified_correct,True,
gsm8k_7,GSM8K,2089_2050,verified_correct,True,
gsm8k_8,GSM8K,4151_5893,verified_correct,True,
gsm8k_9,GSM8K,7245_4714,verified_correct,True,
gsm8k_10,GSM8K,8_1135_2909_3025,verified_correct,True,
gsm8k_11,GSM8K,1461_2181_3873,verified_correct,True,
gsm8k_12,GSM8K,6800_1822,verified_correct,True,
gsm8k_13,GSM8K,1420_6929_1563,verified_correct,True,
gsm8k_14,GSM8K,420_5939,verified_correct,True,
gsm8k_0,GSM8K,4857_1357,verified_incorrect,True,
gsm8k_1,GSM8K,5203_4485,verified_correct,True,
gsm8k_2,GSM8K,4983_6016_3316_3395,verified_correct,True,
gsm8k_3,GSM8K,1080_3955,verified_correct,True,
gsm8k_4,GSM8K,4736_5522,verified_incorrect,True,
gsm8k_5,GSM8K,1949_2112_4088_552,verified_correct,True,
gsm8k_6,GSM8K,4016_3485_2161,verified_correct,True,
gsm8k_7,GSM8K,4379_1962,verified_incorrect,True,
gsm8k_8,GSM8K,1585_1188,verified_incorrect,True,
gsm8k_9,GSM8K,514_6003_1710,verified_correct,True,
gsm8k_10,GSM8K,4064_2786_6756,verified_correct,True,
gsm8k_11,GSM8K,1843_4590,verified_incorrect,True,
gsm8k_12,GSM8K,698_3021_6910_2626,verified_correct,True,
gsm8k_13,GSM8K,6614_4452_6697,verified_correct,True,
gsm8k_14,GSM8K,1611_7198,verified_correct,True,
gsm8k_0,GSM8K,3669_2111_2435,verified_incorrect,True,
gsm8k_1,GSM8K,6150_4013_306_1277,verified_correct,True,
gsm8k_2,GSM8K,6015_695_317,verified_correct,True,
gsm8k_3,GSM8K,4671_1441_3078_1874,verified_correct,True,
gsm8k_4,GSM8K,3888_6694_3141_7041,verified_incorrect,True,
gsm8k_5,GSM8K,68_1335_4045,verified_correct,True,
gsm8k_6,GSM8K,4102_5821,verified_correct,True,
gsm8k_7,GSM8K,6115_5249_5791,verified_correct,True,
gsm8k_8,GSM8K,6729_5828_6188,verified_correct,True,
gsm8k_9,GSM8K,4366_7448_6704_2506,verified_incorrect,True,
gsm8k_10,GSM8K,7286_2875_916,verified_correct,True,
gsm8k_11,GSM8K,1790_5767_3665_3591,verified_incorrect,True,
gsm8k_12,GSM8K,5803_3634,verified_correct,True,
gsm8k_13,GSM8K,5485_3622,verified_incorrect,True,
gsm8k_14,GSM8K,3451_1187_3542_6174,verified_correct,True,
gsm8k_0,GSM8K,6844_1872,verified_incorrect,True,
gsm8k_1,GSM8K,7327_6597_132,verified_correct,True,
gsm8k_2,GSM8K,5191_3042_6703,verified_correct,True,
gsm8k_3,GSM8K,5854_3645_6435_2256,verified_correct,True,
gsm8k_4,GSM8K,945_5342,verified_incorrect,True,
gsm8k_5,GSM8K,5352_2804,verified_correct,True,
gsm8k_6,GSM8K,1189_5482,verified_correct,True,
gsm8k_7,GSM8K,6677_2518_1312,verified_incorrect,True,
gsm8k_8,GSM8K,2805_1763_5746,verified_correct,True,
gsm8k_9,GSM8K,4349_1366_804,verified_incorrect,True,
gsm8k_10,GSM8K,4893_3676,verified_correct,True,
gsm8k_11,GSM8K,7236_3928,verified_incorrect,True,
gsm8k_12,GSM8K,4921_1656_2986_4957,verified_correct,True,
gsm8k_13,GSM8K,273_3590_344,verified_correct,True,
gsm8k_14,GSM8K,428_3216_4786,verified_incorrect,True,
gsm8k_0,GSM8K,867_6599,verified_correct,True,
gsm8k_1,GSM8K,4493_6691_600_3292,verified_correct,True,
gsm8k_2,GSM8K,5502_5649_5521,verified_correct,True,
gsm8k_3,GSM8K,4401_391_4917_6850,verified_correct,True,
gsm8k_4,GSM8K,2158_4145,verified_correct,True,
gsm8k_5,GSM8K,6063_3680_2447,verified_incorrect,True,
gsm8k_6,GSM8K,1902_4333_931_3510,verified_correct,True,
gsm8k_7,GSM8K,7436_98,verified_correct,True,
gsm8k_8,GSM8K,1069_4038_7142_487,verified_correct,True,
gsm8k_9,GSM8K,5339_5736,verified_correct,True,
gsm8k_10,GSM8K,3908_3780_131_1999,verified_incorrect,True,
gsm8k_11,GSM8K,1008_7129_4789_2791,verified_incorrect,True,
gsm8k_12,GSM8K,1240_7458_1564_2048,verified_correct,True,
gsm8k_13,GSM8K,5953_719,verified_incorrect,True,
gsm8k_14,GSM8K,6079_609_3080,verified_correct,True,
gsm8k_0,GSM8K,2208_2206_690,verified_correct,True,
gsm8k_1,GSM8K,3954_4257_4361,verified_correct,True,
gsm8k_2,GSM8K,3260_2461_6568,verified_incorrect,True,
gsm8k_3,GSM8K,764_1703,verified_correct,True,
gsm8k_4,GSM8K,5271_3935,verified_correct,True,
gsm8k_5,GSM8K,889_1624_7214_3285,verified_correct,True,
gsm8k_6,GSM8K,221_4764_6964,verified_correct,True,
gsm8k_7,GSM8K,1587_2005,verified_correct,True,
gsm8k_8,GSM8K,2136_4588_3398,verified_incorrect,True,
gsm8k_9,GSM8K,1927_3897_3173_2479,verified_correct,True,
gsm8k_10,GSM8K,1804_1315,verified_correct,True,
gsm8k_11,GSM8K,4201_360,verified_correct,True,
gsm8k_12,GSM8K,4725_1165_6974_6558,verified_correct,True,
gsm8k_13,GSM8K,6980_1698,verified_incorrect,True,
gsm8k_14,GSM8K,1982_2842_6155,verified_correct,True,
gsm8k_0,GSM8K,5787_2002_1035_879,verified_incorrect,True,
gsm8k_1,GSM8K,961_2259,verified_incorrect,True,
gsm8k_2,GSM8K,7380_6511_6312,verified_correct,True,
gsm8k_3,GSM8K,6840_4108_1108_6458,verified_correct,True,
gsm8k_4,GSM8K,4658_4198_3987,verified_correct,True,
gsm8k_5,GSM8K,5757_1518_5372_351,verified_incorrect,True,
gsm8k_6,GSM8K,6366_315_455,verified_incorrect,True,
gsm8k_7,GSM8K,4737_1388_205_6652,verified_correct,True,
gsm8k_8,GSM8K,1521_4413_4438_6349,verified_incorrect,True,
gsm8k_9,GSM8K,2088_2120_3389,verified_correct,True,
gsm8k_10,GSM8K,3668_7024_298,verified_correct,True,
gsm8k_11,GSM8K,2403_6985_6147,verified_correct,True,
gsm8k_12,GSM8K,1309_3727_5693_3090,verified_incorrect,True,
gsm8k_13,GSM8K,821_6744_7156,verified_correct,True,
gsm8k_14,GSM8K,5070_1752,verified_correct,True,
gsm8k_0,GSM8K,3520_6958_3828_4315,verified_correct,True,
gsm8k_1,GSM8K,1026_7136,verified_correct,True,
gsm8k_2,GSM8K,1428_213_2396_6196,verified_correct,True,
gsm8k_3,GSM8K,7316_1591_3462,verified_correct,True,
gsm8k_4,GSM8K,62_3916,verified_correct,True,
gsm8k_5,GSM8K,807_1975,verified_correct,True,
gsm8k_6,GSM8K,4923_2243_311,verified_correct,True,
gsm8k_7,GSM8K,2685_3994_3055,verified_incorrect,True,
gsm8k_8,GSM8K,7193_2765,verified_incorrect,True,
gsm8k_9,GSM8K,6237_6230_6619,verified_correct,True,
gsm8k_10,GSM8K,4706_6496_3839_7238,verified_correct,True,
gsm8k_11,GSM8K,4697_174,verified_correct,True,
gsm8k_12,GSM8K,36_6809_3595,verified_correct,True,
gsm8k_13,GSM8K,6968_4155_162,verified_correct,True,
gsm8k_14,GSM8K,6738_4220_6799_1605,verified_correct,True,
gsm8k_0,GSM8K,1222_7039_521_3092,verified_correct,True,
gsm8k_1,GSM8K,7162_2349,verified_correct,True,
gsm8k_2,GSM8K,1298_2929_6451,verified_correct,True,
gsm8k_3,GSM8K,7350_7158_7082_228,verified_correct,True,
gsm8k_4,GSM8K,2223_6273_2939,verified_correct,True,
gsm8k_5,GSM8K,1432_5673,verified_incorrect,True,
gsm8k_6,GSM8K,3969_6388,verified_incorrect,True,
gsm8k_7,GSM8K,6972_1023_363,verified_incorrect,True,
gsm8k_8,GSM8K,5299_5617_2617_4337,verified_incorrect,True,
gsm8k_9,GSM8K,5253_2003_1210,verified_correct,True,
gsm8k_10,GSM8K,5861_2923,verified_incorrect,True,
gsm8k_11,GSM8K,7177_6995,verified_correct,True,
gsm8k_12,GSM8K,1092_2118_6813,verified_correct,True,
gsm8k_13,GSM8K,3060_5716_5749_1622,verified_incorrect,True,
gsm8k_14,GSM8K,7328_5765,verified_incorrect,True,
gsm8k_0,GSM8K,5589_4430,verified_incorrect,True,
gsm8k_1,GSM8K,5223_2935_5853,verified_correct,True,
gsm8k_2,GSM8K,2748_7383_3798,verified_incorrect,True,
gsm8k_3,GSM8K,6054_6713_411,verified_correct,True,
gsm8k_4,GSM8K,1153_1263_5055_2682,verified_incorrect,True,
gsm8k_5,GSM8K,4731_1194,verified_correct,True,
gsm8k_6,GSM8K,570_5826,verified_incorrect,True,
gsm8k_7,GSM8K,470_2189,verified_incorrect,True,
gsm8k_8,GSM8K,6548_3424,verified_correct,True,
gsm8k_9,GSM8K,4640_1211_694_2236,verified_correct,True,
gsm8k_10,GSM8K,2878_4708,verified_correct,True,
gsm8k_11,GSM8K,5303_6426_4897_5839,verified_correct,True,
gsm8k_12,GSM8K,5542_2366,verified_correct,True,
gsm8k_13,GSM8K,6583_3196_1333,verified_incorrect,True,
gsm8k_14,GSM8K,2350_3883,verified_correct,True,
gsm8k_0,GSM8K,2101_4721_2859_642,verified_correct,True,
gsm8k_1,GSM8K,5140_1615_7246,verified_correct,True,
gsm8k_2,GSM8K,2544_4742_7167,verified_correct,True,
gsm8k_3,GSM8K,5455_656_7189_6014,verified_correct,True,
gsm8k_4,GSM8K,3422_6448,verified_correct,True,
gsm8k_5,GSM8K,1909_6955_2173_1817,verified_incorrect,True,
gsm8k_6,GSM8K,4466_2625_2210,verified_correct,True,
gsm8k_7,GSM8K,4255_7365,verified_correct,True,
gsm8k_8,GSM8K,91_1201_5937_4787,verified_correct,True,
gsm8k_9,GSM8K,1770_5346,verified_correct,True,
gsm8k_10,GSM8K,332_2816,verified_incorrect,True,
gsm8k_11,GSM8K,302_5378_1275,verified_correct,True,
gsm8k_12,GSM8K,6327_2810,verified_correct,True,
gsm8k_13,GSM8K,4139_3529_2082_6126,verified_correct,True,
gsm8k_14,GSM8K,7261_4321_7230,verified_correct,True,
gsm8k_0,GSM8K,1547_927_2168_2828,verified_correct,True,
gsm8k_1,GSM8K,2845_1708_1957_29,verified_correct,True,
gsm8k_2,GSM8K,3341_4964_5737,verified_incorrect,True,
gsm8k_3,GSM8K,2631_5550,verified_incorrect,True,
gsm8k_4,GSM8K,4821_4596_2258,verified_incorrect,True,
gsm8k_5,GSM8K,4416_7308,verified_correct,True,
gsm8k_6,GSM8K,1147_5092_1319_6046,verified_incorrect,True,
gsm8k_7,GSM8K,4707_99_972_6156,verified_correct,True,
gsm8k_8,GSM8K,1444_190,verified_correct,True,
gsm8k_9,GSM8K,6082_5503_114_7344,verified_correct,True,
gsm8k_10,GSM8K,2249_6858_5014_3796,verified_incorrect,True,
gsm8k_11,GSM8K,340_4400_1424,verified_incorrect,True,
gsm8k_12,GSM8K,3213_7085_4436_4820,verified_correct,True,
gsm8k_13,GSM8K,7208_3109_2410_3185,verified_correct,True,
gsm8k_14,GSM8K,7119_6794_7412,verified_correct,True,
gsm8k_0,GSM8K,532_677,verified_correct,True,
gsm8k_1,GSM8K,3530_3268_3425_2749,verified_correct,True,
gsm8k_2,GSM8K,4469_4524_6513_6887,verified_correct,True,
gsm8k_3,GSM8K,503_1638_1110,verified_correct,True,
gsm8k_4,GSM8K,232_3429,verified_correct,True,
gsm8k_5,GSM8K,4601_1627_3041,verified_correct,True,
gsm8k_6,GSM8K,5635_6621_4865,verified_correct,True,
gsm8k_7,GSM8K,2880_5241,verified_correct,True,
gsm8k_8,GSM8K,5914_2766,verified_incorrect,True,
gsm8k_9,GSM8K,1062_7463,verified_correct,True,
gsm8k_10,GSM8K,3532_569,verified_correct,True,
gsm8k_11,GSM8K,3752_3124_2123,verified_correct,True,
gsm8k_12,GSM8K,2574_6986_517,verified_correct,True,
gsm8k_13,GSM8K,1873_1227_2733_3853,verified_correct,True,
gsm8k_14,GSM8K,55_5430_815,verified_correct,True,
gsm8k_0,GSM8K,1241_7367,verified_incorrect,True,
gsm8k_1,GSM8K,4988_1223,verified_incorrect,True,
gsm8k_2,GSM8K,6746_71_3290_6268,verified_correct,True,
gsm8k_3,GSM8K,4375_3170_6404,verified_incorrect,True,
gsm8k_4,GSM8K,6164_4829_7134,verified_correct,True,
gsm8k_5,GSM8K,4312_5259,verified_correct,True,
gsm8k_6,GSM8K,6331_3865_4213,verified_incorrect,True,
gsm8k_7,GSM8K,6233_4007_2934_2325,verified_correct,True,
gsm8k_8,GSM8K,1692_6068_1634,verified_correct,True,
gsm8k_9,GSM8K,2954_2235_6166_443,verified_correct,True,
gsm8k_10,GSM8K,610_6213,verified_correct,True,
gsm8k_11,GSM8K,7241_2148,verified_correct,True,
gsm8k_12,GSM8K,2865_5205_2503_361,verified_correct,True,
gsm8k_13,GSM8K,834_2471_4969,verified_correct,True,
gsm8k_14,GSM8K,1726_1046,verified_correct,True,
gsm8k_0,GSM8K,4046_1268,verified_correct,True,
gsm8k_1,GSM8K,5085_2194_5705_4563,verified_incorrect,True,
gsm8k_2,GSM8K,6582_869,verified_correct,True,
gsm8k_3,GSM8K,24_5097_410_3091,verified_correct,True,
gsm8k_4,GSM8K,1672_6276,verified_correct,True,
gsm8k_5,GSM8K,4026_2337_1426,verified_correct,True,
gsm8k_6,GSM8K,920_4159,verified_correct,True,
gsm8k_7,GSM8K,4410_316_5361_6663,verified_correct,True,
gsm8k_8,GSM8K,5011_3383_628,verified_incorrect,True,
gsm8k_9,GSM8K,1950_3818_7376,verified_correct,True,
gsm8k_10,GSM8K,2756_1124_1527_6699,verified_incorrect,True,
gsm8k_11,GSM8K,3406_6379_3337,verified_correct,True,
gsm8k_12,GSM8K,7259_6598_7086_855,verified_correct,True,
gsm8k_13,GSM8K,4836_4080_1120,verified_incorrect,True,
gsm8k_14,GSM8K,2481_3567_3059_7084,verified_correct,True,
gsm8k_0,GSM8K,6777_6714_5051,verified_correct,True,
gsm8k_1,GSM8K,3594_4980_6640,verified_incorrect,True,
gsm8k_2,GSM8K,4604_7044_4172,verified_incorrect,True,
gsm8k_3,GSM8K,6118_2905_4175_4669,verified_incorrect,True,
gsm8k_4,GSM8K,6062_6823_956_3437,verified_correct,True,
gsm8k_5,GSM8K,7220_4993_307,verified_correct,True,
gsm8k_6,GSM8K,256_3068_2080_2996,verified_correct,True,
gsm8k_7,GSM8K,4207_884_6653,verified_correct,True,
gsm8k_8,GSM8K,6099_1532_2979,verified_correct,True,
gsm8k_9,GSM8K,6333_4581_6442_2426,verified_incorrect,True,
gsm8k_10,GSM8K,2357_4109_6169_1055,verified_correct,True,
gsm8k_11,GSM8K,3655_4240_4618,verified_correct,True,
gsm8k_12,GSM8K,5037_1196_2333,verified_incorrect,True,
gsm8k_13,GSM8K,3842_2424_4262_3457,verified_incorrect,True,
gsm8k_14,GSM8K,5426_4876_3222_4867,verified_correct,True,
gsm8k_0,GSM8K,4202_7106,verified_correct,True,
gsm8k_1,GSM8K,910_5957_3054_5096,verified_correct,True,
gsm8k_2,GSM8K,3414_654_4904,verified_incorrect,True,
gsm8k_3,GSM8K,594_2565_3270,verified_correct,True,
gsm8k_4,GSM8K,4025_2717_1981,verified_incorrect,True,
gsm8k_5,GSM8K,107_5295,verified_correct,True,
gsm8k_6,GSM8K,4166_4501,verified_incorrect,True,
gsm8k_7,GSM8K,1954_2940,verified_correct,True,
gsm8k_8,GSM8K,3962_4959_166_7447,verified_correct,True,
gsm8k_9,GSM8K,1924_5581,verified_incorrect,True,
gsm8k_10,GSM8K,4318_3852_2513_5065,verified_correct,True,
gsm8k_11,GSM8K,1356_6010_6481,verified_correct,True,
gsm8k_12,GSM8K,3864_43_172_2458,verified_correct,True,
gsm8k_13,GSM8K,3776_3766_854_5243,verified_correct,True,
gsm8k_14,GSM8K,5915_6748_5935_5419,verified_incorrect,True,
gsm8k_0,GSM8K,243_4033_2690_6097,verified_correct,True,
gsm8k_1,GSM8K,7237_2985_6205,verified_incorrect,True,
gsm8k_2,GSM8K,6865_5579_4664_6508,verified_correct,True,
gsm8k_3,GSM8K,2713_5276_122_6399,verified_incorrect,True,
gsm8k_4,GSM8K,1184_2390,verified_correct,True,
gsm8k_5,GSM8K,5032_3231,verified_incorrect,True,
gsm8k_6,GSM8K,4958_2055_1492_5519,verified_correct,True,
gsm8k_7,GSM8K,3672_7428,verified_correct,True,
gsm8k_8,GSM8K,5126_7016_2705_959,verified_incorrect,True,
gsm8k_9,GSM8K,1371_6935,verified_incorrect,True,
gsm8k_10,GSM8K,541_3243_3187,verified_incorrect,True,
gsm8k_11,GSM8K,220_4514,verified_correct,True,
gsm8k_12,GSM8K,606_4411_1745_2620,verified_correct,True,
gsm8k_13,GSM8K,1831_4967_2277_6928,verified_incorrect,True,
gsm8k_14,GSM8K,4351_7213_3691_4205,verified_correct,True,
gsm8k_0,GSM8K,1601_1360,execution_failed,False,TypeError
gsm8k_1,GSM8K,3625_3718_1014_3220,verified_correct,True,
gsm8k_2,GSM8K,2362_5578_4793,verified_incorrect,True,
gsm8k_3,GSM8K,755_2877_6335_3172,verified_correct,True,
gsm8k_4,GSM8K,4912_5322,verified_correct,True,
gsm8k_5,GSM8K,2570_482,verified_correct,True,
gsm8k_6,GSM8K,79_2524_1939_5920,verified_correct,True,
gsm8k_7,GSM8K,1270_3176_5000_2502,verified_correct,True,
gsm8k_8,GSM8K,3704_3027,verified_correct,True,
gsm8k_9,GSM8K,4632_978,verified_incorrect,True,
gsm8k_10,GSM8K,6635_4649,verified_correct,True,
gsm8k_11,GSM8K,5476_4631,verified_correct,True,
gsm8k_12,GSM8K,7320_102_7403,verified_correct,True,
gsm8k_13,GSM8K,53_7282_623,verified_correct,True,
gsm8k_14,GSM8K,922_4881_2315_631,verified_incorrect,True,
gsm8k_0,GSM8K,2768_5898_6730,verified_correct,True,
gsm8k_1,GSM8K,6902_6410,verified_correct,True,
gsm8k_2,GSM8K,1437_3319_5741_7258,verified_correct,True,
gsm8k_3,GSM8K,6733_6278,verified_incorrect,True,
gsm8k_4,GSM8K,1458_2806,verified_correct,True,
gsm8k_5,GSM8K,5781_2077,verified_incorrect,True,
gsm8k_6,GSM8K,1632_3659,verified_correct,True,
gsm8k_7,GSM8K,875_6210_4779,verified_correct,True,
gsm8k_8,GSM8K,3682_3335,verified_incorrect,True,
gsm8k_9,GSM8K,4308_512_5627,verified_correct,True,
gsm8k_10,GSM8K,1132_697_5788_691,verified_correct,True,
gsm8k_11,GSM8K,4531_1440_6035,verified_correct,True,
gsm8k_12,GSM8K,4535_988,verified_correct,True,
gsm8k_13,GSM8K,4542_275,verified_correct,True,
gsm8k_14,GSM8K,2670_742_5715,verified_correct,True,
gsm8k_0,GSM8K,751_4894_1086,verified_correct,True,
gsm8k_1,GSM8K,422_234,verified_incorrect,True,
gsm8k_2,GSM8K,551_2952,verified_correct,True,
gsm8k_3,GSM8K,7015_7036_1544_4412,verified_correct,True,
gsm8k_4,GSM8K,4268_3317,verified_correct,True,
gsm8k_5,GSM8K,7310_6922,verified_incorrect,True,
gsm8k_6,GSM8K,2956_421_5848_7059,verified_correct,True,
gsm8k_7,GSM8K,840_1245,verified_correct,True,
gsm8k_8,GSM8K,2715_3452_3707_2778,verified_correct,True,
gsm8k_9,GSM8K,6872_2989_5002,verified_incorrect,True,
gsm8k_10,GSM8K,6279_4378,verified_correct,True,
gsm8k_11,GSM8K,1674_5298_4284,verified_incorrect,True,
gsm8k_12,GSM8K,1450_661_5145_1372,verified_correct,True,
gsm8k_13,GSM8K,6594_633_3578,verified_correct,True,
gsm8k_14,GSM8K,6408_2906_1018,verified_correct,True,
gsm8k_0,GSM8K,6498_6502_4740,verified_incorrect,True,
gsm8k_1,GSM8K,6971_3999_2300,verified_incorrect,True,
gsm8k_2,GSM8K,6961_547_6197,verified_correct,True,
gsm8k_3,GSM8K,673_5136,verified_correct,True,
gsm8k_4,GSM8K,1789_3847_2166,verified_correct,True,
gsm8k_5,GSM8K,6285_2133,verified_correct,True,
gsm8k_6,GSM8K,6264_2102_5102_4732,verified_correct,True,
gsm8k_7,GSM8K,46_3861_5035_2514,verified_incorrect,True,
gsm8k_8,GSM8K,1016_5910,verified_correct,True,
gsm8k_9,GSM8K,7223_3547_5528_2022,verified_correct,True,
gsm8k_10,GSM8K,5034_3723,verified_correct,True,
gsm8k_11,GSM8K,3067_1199_5312,verified_correct,True,
gsm8k_12,GSM8K,7464_5239_6879,verified_incorrect,True,
gsm8k_13,GSM8K,617_6446,verified_correct,True,
gsm8k_14,GSM8K,6483_1262_3276,verified_incorrect,True,
gsm8k_0,GSM8K,4081_4986_2630,verified_correct,True,
gsm8k_1,GSM8K,2155_64,verified_correct,True,
gsm8k_2,GSM8K,2841_2594_4940_3052,verified_correct,True,
gsm8k_3,GSM8K,4807_5124_773,verified_correct,True,
gsm8k_4,GSM8K,490_3058_5647,verified_correct,True,
gsm8k_5,GSM8K,3900_1988_4300_2289,verified_correct,True,
gsm8k_6,GSM8K,1025_7453_3391_2231,verified_incorrect,True,
gsm8k_7,GSM8K,568_4265_1654_5729,verified_incorrect,True,
gsm8k_8,GSM8K,2328_6434_4359_474,verified_incorrect,True,
gsm8k_9,GSM8K,5629_3278_5959,verified_correct,True,
gsm8k_10,GSM8K,4568_1629,verified_incorrect,True,
gsm8k_11,GSM8K,934_3765_2252,verified_correct,True,
gsm8k_12,GSM8K,2938_4319,verified_correct,True,
gsm8k_13,GSM8K,6022_7398_702_3471,verified_correct,True,
gsm8k_14,GSM8K,1899_2657_2032_14,verified_correct,True,
gsm8k_0,GSM8K,6804_3081,verified_correct,True,
gsm8k_1,GSM8K,1374_7011_134,verified_correct,True,
gsm8k_2,GSM8K,148_944_1687,verified_incorrect,True,
gsm8k_3,GSM8K,7205_2288_5467,verified_correct,True,
gsm8k_4,GSM8K,5698_2083_874,verified_correct,True,
gsm8k_5,GSM8K,705_7215,verified_correct,True,
gsm8k_6,GSM8K,2329_3072,verified_correct,True,
gsm8k_7,GSM8K,140_1635,verified_correct,True,
gsm8k_8,GSM8K,1253_1890_814,verified_incorrect,True,
gsm8k_9,GSM8K,7146_101_5619_3326,verified_correct,True,
gsm8k_10,GSM8K,2802_7324_6839_1996,verified_correct,True,
gsm8k_11,GSM8K,5077_41_1111_1481,verified_correct,True,
gsm8k_12,GSM8K,4407_4384_1729,verified_incorrect,True,
gsm8k_13,GSM8K,5568_7046,verified_correct,True,
gsm8k_14,GSM8K,6469_7345_3951,verified_correct,True,
gsm8k_0,GSM8K,6419_231_6595_2661,verified_correct,True,
gsm8k_1,GSM8K,5695_291_5060_6052,verified_correct,True,
gsm8k_2,GSM8K,1702_2729_1969,verified_incorrect,True,
gsm8k_3,GSM8K,7061_3286,verified_correct,True,
gsm8k_4,GSM8K,5824_1337_4504_4083,verified_correct,True,
gsm8k_5,GSM8K,2297_2660_5230_1439,verified_correct,True,
gsm8k_6,GSM8K,2576_6815,verified_correct,True,
gsm8k_7,GSM8K,1285_5836,verified_correct,True,
gsm8k_8,GSM8K,380_824_4537_2746,verified_correct,True,
gsm8k_9,GSM8K,353_4579_1311,verified_correct,True,
gsm8k_10,GSM8K,4837_2573_4086_3569,verified_correct,True,
gsm8k_11,GSM8K,6808_1037_2818_6859,verified_correct,True,
gsm8k_12,GSM8K,5692_982_5495,verified_correct,True,
gsm8k_13,GSM8K,192_5236_181,verified_correct,True,
gsm8k_14,GSM8K,4871_3564_6896_7031,verified_correct,True,
gsm8k_0,GSM8K,5328_1260_6346,verified_correct,True,
gsm8k_1,GSM8K,817_4861_7305_2622,verified_incorrect,True,
gsm8k_2,GSM8K,2624_6311_905,verified_correct,True,
gsm8k_3,GSM8K,57_1653,verified_correct,True,
gsm8k_4,GSM8K,2346_1801_5782_1868,verified_correct,True,
gsm8k_5,GSM8K,3453_6095,verified_correct,True,
gsm8k_6,GSM8K,492_6221_1276_652,verified_incorrect,True,
gsm8k_7,GSM8K,1583_1699,verified_correct,True,
gsm8k_8,GSM8K,4922_2992_4977,verified_incorrect,True,
gsm8k_9,GSM8K,5730_723_2724_473,verified_correct,True,
gsm8k_10,GSM8K,423_548,verified_correct,True,
gsm8k_11,GSM8K,4512_3315_352_4174,verified_correct,True,
gsm8k_12,GSM8K,4301_3324,verified_correct,True,
gsm8k_13,GSM8K,3000_4719_5277,verified_correct,True,
gsm8k_14,GSM8K,2693_3918_1681_2619,verified_incorrect,True,
gsm8k_0,GSM8K,4924_246,verified_incorrect,True,
gsm8k_1,GSM8K,5892_7140,verified_correct,True,
gsm8k_2,GSM8K,2534_3910_5237,verified_correct,True,
gsm8k_3,GSM8K,3057_3098_6232,verified_correct,True,
gsm8k_4,GSM8K,1512_2157_2291,verified_incorrect,True,
gsm8k_5,GSM8K,6235_2753_2548,verified_correct,True,
gsm8k_6,GSM8K,2153_5702_1511,verified_correct,True,
gsm8k_7,GSM8K,5947_1925_195_1239,verified_correct,True,
gsm8k_8,GSM8K,1116_6690,verified_correct,True,
gsm8k_9,GSM8K,2629_1929_2541_3322,verified_correct,True,
gsm8k_10,GSM8K,5583_2443,verified_correct,True,
gsm8k_11,GSM8K,2432_373,verified_correct,True,
gsm8k_12,GSM8K,6405_6909_4403_10,verified_correct,True,
gsm8k_13,GSM8K,3468_7433,verified_correct,True,
gsm8k_14,GSM8K,5127_2071_1685,verified_correct,True,
gsm8k_0,GSM8K,3565_2725_1316,verified_incorrect,True,
gsm8k_1,GSM8K,3621_1821,verified_incorrect,True,
gsm8k_2,GSM8K,7060_5358_2930,verified_incorrect,True,
gsm8k_3,GSM8K,2436_829,verified_correct,True,
gsm8k_4,GSM8K,2637_6103_472,verified_incorrect,True,
gsm8k_5,GSM8K,6073_5250_4804_4987,verified_correct,True,
gsm8k_6,GSM8K,808_1580,verified_correct,True,
gsm8k_7,GSM8K,20_1287_2393_6547,verified_correct,True,
gsm8k_8,GSM8K,1325_7247,verified_incorrect,True,
gsm8k_9,GSM8K,3297_930,verified_incorrect,True,
gsm8k_10,GSM8K,5194_2585,verified_incorrect,True,
gsm8k_11,GSM8K,6936_578,verified_correct,True,
gsm8k_12,GSM8K,4934_4229_4243_6750,verified_incorrect,True,
gsm8k_13,GSM8K,1727_121_109,verified_correct,True,
gsm8k_14,GSM8K,7281_1145_4281_4222,verified_correct,True,
gsm8k_0,GSM8K,4673_2531_6020_6506,verified_correct,True,
gsm8k_1,GSM8K,1555_3795_4396_2457,verified_correct,True,
gsm8k_2,GSM8K,2313_3106_7077_1911,verified_correct,True,
gsm8k_3,GSM8K,4206_7126_6576,verified_correct,True,
gsm8k_4,GSM8K,4280_5280,verified_incorrect,True,
gsm8k_5,GSM8K,2365_991_4616_6854,verified_incorrect,True,
gsm8k_6,GSM8K,4788_52_5570,verified_correct,True,
gsm8k_7,GSM8K,5112_4210_2676,verified_incorrect,True,
gsm8k_8,GSM8K,6510_1959_2560,verified_correct,True,
gsm8k_9,GSM8K,3381_6708_2034_1042,verified_correct,True,
gsm8k_10,GSM8K,1061_992,verified_correct,True,
gsm8k_11,GSM8K,6017_2273,verified_incorrect,True,
gsm8k_12,GSM8K,2861_870_1839,verified_incorrect,True,
gsm8k_13,GSM8K,7100_1836_657_5616,verified_incorrect,True,
gsm8k_14,GSM8K,5199_2057_2230,verified_incorrect,True,
gsm8k_0,GSM8K,3592_4991_3108,verified_correct,True,
gsm8k_1,GSM8K,2160_4584_4382_4234,verified_correct,True,
gsm8k_2,GSM8K,5784_3194_2884_6381,verified_correct,True,
gsm8k_3,GSM8K,7418_3944_3881_4882,verified_correct,True,
gsm8k_4,GSM8K,2903_2697,verified_correct,True,
gsm8k_5,GSM8K,675_802,verified_correct,True,
